anime_cast,anime_company,anime_name,anime_region,anime_status,anime_tag,anime_url,anime_view,anime_year 
宫野真守|谷山纪章|村川梨衣|村濑步|逢坂良太|茅野爱衣|内山昂辉|潘惠美|日高里菜|上坂堇|柿原彻也|五十岚裕美|细谷佳正|早见沙织|沼仓爱美|佐仓绫音,BONES,Show By Rock!! 第一季,日本,完结,青春,http://www.dilidili.wang/anime/ShowbyRock/,音乐美少女,2015年4月
阿澄佳奈|今野宏美|名塚佳织|前野智昭|寺岛拓笃|新谷良子|野上尤加奈|伊藤静|佐藤利奈,,圣诞之吻SS第一季,日本,完结,游戏|青春|恋爱,http://www.dilidili.wang/anime/amagami1/,带一点福利的纯爱动漫,
安济知佳|安野希世乃|加藤英美里|铃村健一|南条爱乃|三宅健太|山本希望|田村由加莉|田中美海|沼仓爱美,,Schwarzesmarken 死亡黑标,日本,完结,轻小说|美少女,http://www.dilidili.wang/anime/schwarzes/,轻小说作者是内田弘树，即公式小说《舰队Collection鹤翼之绊》的作者，至于画风，看了剧照你就懂了,2016年1月
池田秀一|津田健次郎|市道真央|梶裕贵|小野坂昌也|小野大辅|早见沙织,,杀戮都市,日本,完结,科幻|冒险,http://www.dilidili.wang/anime/gantz/,青年幻想型成人动漫,2010年之前
大原沙耶香|福山润|伊藤静|中井和哉,Production I.G,四月一日灵异事件簿,日本,完结,恐怖|奇幻,http://www.dilidili.wang/anime/xxxholic/,故事讲述能看见妖怪的“四月一日君寻”进入了别名为次元的魔女并自称伪名为“壹原侑子”所拥有的能够实现任何愿望的店。而当时四月一日正为自己能够看见妖怪而烦恼，而侑子说只要四月一日能付出对等的代价，就可以帮助四月一日实现 “可以让你看不见妖怪，而且，让妖怪不受你的血所吸引”的愿望。因此，四月一日答应侑子的条件，而侑子就开出让四月一日在其店中打工作为代价，而实现其愿望。而故事就是围绕四月一日在侑子的店中所遇到的怪异事件。,
坂本千夏|花江夏树|榎木淳弥|三森铃子|市道真央|田村睦心|细谷佳正|樱井孝宏|竹内顺子,,数码宝贝大冒险tri,日本,完结,冒险|奇幻|童年|剧场版,http://www.dilidili.wang/anime/digimon-adventure/,数码宝贝新篇章开启,
阪口大助|坂本真绫|大原沙耶香|福井裕佳梨|楠大典|平田广明|田中敦子|小山力也|中井和哉,,噬神者Meteorite篇,日本,完结,科幻|游戏,http://www.dilidili.wang/anime/godeater2/,经典游戏改编,
冈本信彦|金田朋子|能登麻美子|清水爱|藤原启治|中原麻衣,Nomad,sola,日本,完结,治愈系|青春|恋爱|乙女,http://www.dilidili.wang/anime/sola/,催泪感人动漫,2010年之前
丰崎爱生|浪川大辅|内山昂辉|能登麻美子|柿原彻也|藤原启治|喜多村英梨|小松未可子|佐藤利奈,MADHOUSE,神不在的星期天,日本,完结,萝莉|冒险|励志|乙女,http://www.dilidili.wang/anime/kamiinai/,爸爸不在的星期天，少女独自玩♂耍,
甲斐田雪|麦人|高桥广树|小林沙苗|小西克幸|新垣樽助|野田顺子,STUDIO DEEN,少年阴阳师,日本,完结,冒险|奇幻|动作,http://www.dilidili.wang/anime/Shounen-Onmyouji/,又是一部驱魔/阴阳师的经典,2010年之前
近藤隆|堀内贤雄|立花慎之介|小西克幸|中村悠一,STUDIO DEEN,世界第一初恋第一季,日本,完结,耽美|青春|恋爱,http://www.dilidili.wang/anime/sekai-ichi/,基情四射的火花！！！！,2011年4月
大久保瑠美|东山奈央|内山夕实,Studio Pierrot,生存游戏社,日本,,搞笑|百合,http://www.dilidili.wang/anime/sabagebu/,少女搅姬轻喜剧,2014年7月
宫野真守|坂本真绫|名塚佳织|内山昂辉|小见川千明|小林由美子,BONES,噬魂师,日本,完成,热血|冒险|动作,http://www.dilidili.wang/anime/souleater/,舞台为死神武器职人专门学校,2010年之前
吉野裕行|诹访部顺一,BONES,SPACE☆DANDY,日本,完结,搞笑|科幻|冒险,http://www.dilidili.wang/anime/space-dandy/,注冷门30年，不是精品不罢休。这就是渡边信一郎。,2014年1月
麦人|茅原实里|若本规夫|水原薫,Asread|XEBEC,食灵-零-,日本,完结,冒险|奇幻,http://www.dilidili.wang/anime/GA-REI-zero-/,退魔师黄泉精彩的打斗场景,2010年之前
岸尾大辅|宫田幸季|木内秀信|千叶进步|高桥广树|入野自由|速水奖|羽多野涉|斋贺光希|斋藤千和|中井和哉|诹访部顺一,STUDIO DEEN,神幻拍档07-GHOST,日本,完结,热血|冒险|动作,http://www.dilidili.wang/anime/07-Ghost/,残酷的战争，热血的冒险,2010年之前
后藤邑子|冈本信彦|加藤英美里|立木文彦|藤田咲|藤原启治|小林优|小西克幸|伊濑茉莉也|游佐浩二|渊上舞,,神隐之狼,日本,完结,游戏|推理|冒险|恋爱,http://www.dilidili.wang/anime/Kakushi/,神秘杀人事件？,
花江夏树|久野美咲|鸟海浩辅|花泽香菜|山崎惠理|市道真央|寿美菜子|伊濑茉莉也,A-1 Pictures,世界征服～谋略之星～,日本,完结,搞笑|科幻|萝莉|冒险,http://www.dilidili.wang/anime/sekaiseifuku-zzz/,冈村天斋、黑星红白、A-1……这阵容真是梦幻……,2014年1月
本田贵子|江川央生|津田健次郎|森川智之|石井康嗣|子安武人,,速写者,日本,已完结,恐怖|冒险|乙女,http://www.dilidili.wang/anime/suxiezhe/,类似恐怖游戏大作“零”系列的惊险动画。,2010年之前
丰崎爱生|福山润|加藤英美里|花泽香菜|小西克幸|伊藤静,Brains Base,属性同好会,日本,完结,搞笑|后宫,http://www.dilidili.wang/anime/d-fragments/,社团儿童欢乐多，上江居然没和岸诚二一起不幸福……,2014年1月
花江夏树|逢坂良太|梶裕贵|早见沙织|种田梨沙|佐仓绫音,A-1 Pictures,四月是你的谎言,日本,完结,治愈系|青春|恋爱,http://www.dilidili.wang/anime/kimiuso/,少年少女朦胧之情,2014年10月
吉野裕行|诹访部顺一,BONES,SPACE☆DANDY 2,日本,完结,科幻|冒险,http://www.dilidili.wang/anime/space-dandy2/,SPACE☆DANDY 2,2014年7月
井口裕香|木村良平|内田真礼,STUDIO DEEN,散华礼弥,日本,完结,科幻|青春|恋爱,http://www.dilidili.wang/anime/sankarea/,僵尸哪有那么萌？,2012年4月
川澄绫子|大桥步夕|福圆美里|金元寿子|井口裕香|菊地美香|茅野爱衣|平野绫|高桥美佳子|山冈百合|上坂堇|生天目仁美|田中理恵|喜多村英梨|伊濑茉莉也|渊上舞|植田佳奈|椎名碧流,Graphinica,少女与战车,日本,完结,搞笑|热血|百合,http://www.dilidili.wang/anime/girlsundpanzer/,萌哒哒的战车道，萌哒哒的炮友！,2012年10月
宫田幸季|茅野爱衣|生天目仁美|松风雅也|松冈祯丞|小仓唯|小野大辅|樱井孝宏,J.C.STAFF,神的记事本,日本,完结,电击文库|推理|冒险|乙女,http://www.dilidili.wang/anime/Memo-chou/,宅女也能成为侦探,2011年7月
,,圣战刻耳柏洛斯,日本,完结,奇幻,http://www.dilidili.wang/anime/cerberustv/,中日又一合作作品,2016年4月
朝井彩加|名塚佳织|高野麻里佳|田丸笃志|玄田哲章,SILVER LINK,三颗星彩色冒险,日本,完结,搞笑|治愈系|百合,http://www.dilidili.wang/anime/mitsuboshicolors/,卡哇伊的萝莉还是引人入胜的风景？这是个问题,2018年1月
加隈亚衣|堀江瞬|木村珠莉|齐藤壮马|柿原彻也|原纱友里,OLM,12岁。,日本,完结,萝莉|青春|恋爱,http://www.dilidili.wang/anime/jiunisai/,朱军我喜欢小学生,2016年4月
内田真礼|日笠阳子|市道真央|小山力也|长绳麻理亚|沼仓爱美,A-1 Pictures,Slow Start,日本,完结,治愈系|美少女|百合,http://www.dilidili.wang/anime/slowstart/,“我，我叫一之濑花名！请多关照……！”,2018年1月
吉野裕行|石冢运升|银河万丈|诹访部顺一,,Space Dandy第二季,日本,完结,科幻|冒险,http://www.dilidili.wang/anime/spacedandy/,丹迪和他的机器人QT一起在宇宙中旅行，途中捡到了喵星人“喵”，并和各种未知的外星人相遇。,2014年7月
宫野真守|逢坂良太|福山润|冈本信彦|间岛淳司|浅沼晋太郎|杉田智和|矢作纱友里|水岛大宙|伊藤静|渊上舞|植田佳奈|洲崎绫|佐藤聪美,,三年E班Q,日本,连载中,泡面番,http://www.dilidili.wang/anime/ansatsuq/,三年E班的同学们点了魔法天赋啦！,
大桥彩香|大西沙织|丰口惠美|高野麻里佳,P.A. Works,赛马娘 Pretty Derby,日本,完结,运动|励志|百合,http://www.dilidili.wang/anime/prettyderby/,万物皆能娘系列！！！,2018年4月
关俊彦|黒田崇矢|梅原裕一郎|杉田智和|上村祐翔|下野纮|相坂优歌|中田让治|佐藤利奈,,SWORD GAI 装刀凯,日本,完结,冒险|奇幻,http://www.dilidili.wang/anime/swordgai/,,2018年4月
金元寿子|石田彰|松冈祯丞|伊藤静,J.C.STAFF|Triple A,食戟之灵第三季 远月列车篇,日本,完结,热血|后宫,http://www.dilidili.wang/anime/shokugekisoma3-yylc/,,2018年4月
高垣彩阳|茅原实里|日笠阳子|高桥广树|花泽香菜|小林优|子安武人,MADHOUSE|XEBEC|A-1 Pictures,世纪末超自然学院,日本,完结,青春|冒险|奇幻,http://www.dilidili.wang/anime/seikimatsu/,奇异的超自然事件,2010年7月
冈本信彦|内田雄马|高桥李依|市道真央|梶裕贵|小仓唯|小岩井小鸟|小原好美,SHIN-EI,擅长捉弄人的高木同学,日本,完结,搞笑|青春|恋爱,http://www.dilidili.wang/anime/scznrdgmtx/,她为什么总喜欢捉弄我呢？,2018年1月
苍井翔太|寺岛拓笃,Hoods Entertainment,3D彼女,日本,完结,青春|恋爱,http://www.dilidili.wang/anime/3dkanojo/,一场笨拙的纯爱故事开始了~~~,2018年4月
江口拓也|内田雄马|齐藤壮马,,三丽鸥男子,日本,完结,恋爱|乙女,http://www.dilidili.wang/anime/slonanzi/,三丽鸥的狂热粉丝大集合？,2018年1月
丰永利行|冈本信彦|木村良平|内山昂辉|鸟海浩辅|入野自由|梶裕贵|小野友树|原纱友里,J.C.STAFF,少年同盟 第一季,日本,完成,搞笑|青春|励志,http://www.dilidili.wang/anime/KimitoBoku/,少年同盟第一季,2011年10月
久保由利香|花泽香菜|三石琴乃|石田彰|水濑祈|梶裕贵,WHITE FOX,少女终末旅行,日本,完结,冒险|奇幻|美少女,http://www.dilidili.wang/anime/shojoshumaitu/,两位少女的末世旅行,2017年10月
花泽香菜,,素描本～full colors～,日本,已完结,治愈系,http://www.dilidili.wang/anime/SketchBook/,淡淡的..萌又有爱..,
村川梨衣|大坪由佳|大塚明夫|东山奈央|丰永利行|今井麻美|井口裕香|柳田淳一|绿川光|内田彩|内田真礼|日野聪|山下大辉|石田彰|小岩井小鸟|伊藤美来|沼仓爱美|佐仓绫音,Graphinica,锁链战记 赫克瑟塔斯之光,日本,完结,电击文库|青春|冒险|奇幻,http://www.dilidili.wang/anime/fatiaojinling4/,一场盛大的奇幻战记即将在此揭幕！,2017年1月
浪川大辅|早见沙织,,实验品家庭,日本,完结,科幻,http://www.dilidili.wang/anime/sypjt/,,2018年4月
赤羽根健治|钉宫理惠|福山润|杉田智和|石川界人|伊藤静,,时间支配者,日本,完结,热血|动作,http://www.dilidili.wang/anime/sjzhipeizhe/,拥有倒退时间能力的恶魔以时间可以回到过去来诱惑心存悔意的人类。,2017年7月
村川梨衣|大坪由佳|大塚明夫|东山奈央|丰永利行|今井麻美|井口裕香|柳田淳一|绿川光|内田彩|内田真礼|日野聪|山下大辉|石田彰|小岩井小鸟|伊藤美来|沼仓爱美|佐仓绫音,,锁链战记 赫克瑟塔斯之光WEB短篇,日本,连载,冒险|奇幻|泡面番,http://www.dilidili.wang/anime/fatiaojinling4web/,一场盛大的奇幻战记即将在此揭幕！,2017年1月
三木真一郎|上田佑司|新井里美,,水晶之焰,日本,完结,冒险|动作,http://www.dilidili.wang/anime/shuijingzy/,故事发生的地点是虚荣背后的“垃圾后街”，由此展开了一幕幕华丽的动作侦探剧。从中也使四人的关系团结起来。,2010年之前
,,世界黑暗图鉴,日本,完结,恐怖,http://www.dilidili.wang/anime/blakworld/,触及到包括UFO、现代文化、咒骂、超才能、心灵体验、怪异事情、异次元世界、都市传说等泛滥好奇恐惧的因素,2017年4月
井上麻里奈|井上喜久子|神谷浩史|小林优|新谷良子|野中蓝|泽城美雪|真田麻美,,俗.再见！绝望先生,日本,完结,搞笑,http://www.dilidili.wang/anime/juewang2/,班主任灰暗的教学生涯开始,
户松遥|花泽香菜|下野纮|泽城美雪,Ordet|A-1 Pictures,神薙,日本,完结,搞笑|恋爱,http://www.dilidili.wang/anime/shenzhi/,“吾名为薙，与此神树乃是同名”,
,,商人之星的小比索,日本,连载,游戏,http://www.dilidili.wang/anime/sobijian/,玩家操控原创的可爱角色小比索在宇宙中旅行并进行星球建设,2017年4月
若本规夫|神谷浩史|远近孝一|斋藤千和,,砂和尚,日本,完结,热血,http://www.dilidili.wang/anime/shaheshang/,本番由本站会员whfrdsa推荐添加！,2010年之前
荻原秀树|森川智之|杉田智和,Asread|XEBEC,Shuffle!,日本,完结,搞笑|后宫|恋爱,http://www.dilidili.wang/anime/Shuffle/,校园恋爱搞笑剧,2010年之前
广桥凉|大原沙耶香|皆川纯子|野岛裕史,,水星领航员第三季,日本,完结,科幻|治愈系|美少女,http://www.dilidili.wang/anime/sxlhy3/,未来式的治愈系动漫,2010年之前
岛崎信长|嶋村侑|东山奈央|福圆美里|名塚佳织|远藤绫|子安武人,,18if,日本,完结,冒险|奇幻,http://www.dilidili.wang/anime/18if/,梦中世界的奇幻之旅,2017年7月
后藤邑子|荻原秀树|杉田智和|伊藤美纪,,Shuffle Memories,日本,完结,搞笑|后宫|恋爱,http://www.dilidili.wang/anime/Shufflememories/,Shuffle Memories,2010年之前
安元洋贵|冈本信彦|江口拓也|堀江瞬|绿川光|梅原裕一郎|鸟海浩辅|日笠阳子|五十岚裕美|早见沙织|长岛雄一|洲崎绫|佐仓绫音,Graphinica,十二大战,日本,完结,热血|冒险|奇幻,http://www.dilidili.wang/anime/12taisen/,"冲击的混战小说，即将开幕！
",2017年10月
高桥美佳子|石田彰,,兽之奏者艾琳,日本,完结,,http://www.dilidili.wang/anime/szzzal/,本番剧由会员落霞秋水推荐！,2010年之前
川澄绫子|户松遥|神谷浩史|水树奈奈|小西克幸|佐藤利奈,Diomedéa,神曲奏界,日本,完结,奇幻,http://www.dilidili.wang/anime/sqzj/,精灵和人类，以及神曲。 ,
白石凉子|今井麻美|井口裕香|丰口惠美|茅野爱衣|浅川悠|三森铃子|水桥香织|藤原启治|喜多村英梨|小林优|原田瞳,ARTLAND,闪乱神乐,日本,完结,游戏,http://www.dilidili.wang/anime/shanluanshengle/,忍乳负重,2013年1月
岛本须美,,石田和朝仓,日本,完结,搞笑,http://www.dilidili.wang/anime/shitian/,是一部建立在超现实之上的超现实搞笑动漫,
根谷美智子|松本保典|小林由美子|玄田哲章|雪野五月|中田让治|子安武人,XEBEC|日昇动画,深渊传说,日本,完结,冒险|奇幻,http://www.dilidili.wang/anime/shenyuanchuanshuo/,TV动画「深渊传说」是以2005年12月发售的PS2 RPG游戏「深渊传说」作为原作的幻想系列作品。,2010年之前
,J.C.STAFF|Triple A,失忆融合WIXOSS,日本,完结,美少女,http://www.dilidili.wang/anime/wixoss/,黑暗不会终结,2018年4月
大西沙织|加隈亚衣|南条爱乃|千本木彩花,XEBEC,时钟机关之星,日本,完结,科幻,http://www.dilidili.wang/anime/shizhong/,虽然很突然。但世界已经灭亡了。,
堀江由衣|杉田智和|悠木碧,feel.,尸姬 玄,日本,完结,奇幻|美少女,http://www.dilidili.wang/anime/shijixuan/,在同伴的帮助下，真姬那开始追查杀害父母的真凶的下落，而邪恶的“七星”也为了某些秘密的目的而开始蠢蠢欲动。,
,,闪电十一人剧场版合集,日本,完结,运动|励志,http://www.dilidili.wang/anime/shandianjc/,,
村川梨衣|大坪由佳|大塚明夫|东山奈央|丰永利行|今井麻美|井口裕香|柳田淳一|绿川光|内田彩|内田真礼|日野聪|山下大辉|石田彰|小岩井小鸟|伊藤美来|沼仓爱美|佐仓绫音,,锁链战记 赫克瑟塔斯之光剧场版合集,日本,完结,青春|冒险|奇幻|剧场版,http://www.dilidili.wang/anime/fatiaojinlingjc/,一场盛大的奇幻战记即将在此揭幕！,
宫野真守,,赛罗奥特曼 英雄传,日本,连载,真人|童年|动作,http://www.dilidili.wang/anime/zeroultraman/,本作是将赛罗奥特曼相关的作品进行再构成的TV作品。,2017年1月
上坂堇|诸星堇,MAPPA,杀戮重生犬屋敷,日本,完结,科幻|冒险,http://www.dilidili.wang/anime/inuyakushi/,该作有着《哆啦A梦》般的世界观，并使用3D技术进行作画，有着写实派的绘画风格。 ,2017年10月
广桥凉|大原沙耶香|皆川纯子|野岛裕史,TYO Animation,水星领航员,日本,完结,科幻|治愈系|美少女,http://www.dilidili.wang/anime/sxlhy1/,未来式的治愈系动漫,2010年之前
安元洋贵|赤崎千夏|村田太志|花江夏树|大西沙织|钉宫理惠|冈本信彦|金元寿子|茅野爱衣|内田真礼|高桥未奈美|花泽香菜|杉田智和|石上静香|石田彰|松冈祯丞|梶裕贵|小林裕介|小山力也|小野友树|伊藤静|银河万丈|樱井孝宏|中村悠一|子安武人|诹访部顺一,J.C.STAFF,食戟之灵 第三季,日本,完结,热血|后宫,http://www.dilidili.wang/anime/shokugekisoma3/,恭迎药王回归！春药之力！,2017年10月
